,Listas
88526,1
88527,0
88528,0
88529,1
88530,0
88531,0
88532,1
88533,1
88534,1
88535,1
88536,1
88537,0
88538,1
88539,1
88540,0
88541,0
88542,0
88543,1
88544,1
88545,1
88546,1
88547,1
88548,1
88549,0
88550,1
88551,1
88552,1
88553,1
88554,1
88555,0
88556,1
88557,1
88558,1
88559,0
88560,1
88561,1
88562,1
88563,0
88564,1
88565,0
88566,0
88567,0
88568,1
88569,1
88570,1
88571,0
88572,1
88573,1
88574,1
88575,1
88576,1
88577,1
88578,1
88579,1
88580,1
88581,1
88582,1
88583,1
88584,1
88585,0
88586,1
88587,0
88588,0
88589,1
88590,1
88591,1
88592,1
88593,1
88594,1
88595,0
88596,0
88597,1
88598,1
88599,1
88600,1
88601,1
88602,1
88603,0
88604,0
88605,0
88606,1
88607,0
88608,0
88609,1
88610,0
88611,0
88612,1
88613,1
88614,1
88615,1
88616,1
88617,1
88618,1
88619,0
88620,0
88621,1
88622,1
88623,0
88624,1
88625,0
88626,0
88627,0
88628,1
88629,0
88630,1
88631,1
88632,1
88633,0
88634,0
88635,1
88636,1
88637,1
88638,1
88639,0
88640,0
88641,0
88642,0
88643,1
88644,0
88645,0
88646,1
88647,0
88648,0
88649,0
88650,0
88651,0
88652,1
88653,1
88654,1
88655,1
88656,1
88657,1
88658,1
88659,0
88660,0
88661,0
88662,0
88663,1
88664,0
88665,1
88666,1
88667,1
88668,0
88669,0
88670,0
88671,1
88672,1
88673,1
88674,1
88675,1
88676,0
88677,0
88678,1
88679,1
88680,1
88681,1
88682,1
88683,1
88684,0
88685,0
88686,1
88687,1
88688,1
88689,1
88690,1
88691,1
88692,0
88693,0
88694,0
88695,1
88696,1
88697,1
88698,1
88699,0
88700,0
88701,1
88702,1
88703,0
88704,1
88705,1
88706,0
88707,1
88708,0
88709,1
88710,1
88711,1
88712,1
88713,1
88714,1
88715,1
88716,0
88717,1
88718,1
88719,1
88720,1
88721,0
88722,0
88723,0
88724,1
88725,1
88726,1
88727,0
88728,1
88729,0
88730,0
88731,1
88732,1
88733,1
88734,1
88735,0
88736,1
88737,0
88738,1
88739,0
88740,0
88741,1
88742,1
88743,0
88744,1
88745,1
88746,1
88747,0
88748,0
88749,1
88750,0
88751,1
88752,0
88753,1
88754,1
88755,1
88756,1
88757,1
88758,1
88759,1
88760,1
88761,1
88762,1
88763,1
88764,1
88765,0
88766,1
88767,1
88768,1
88769,1
88770,1
88771,1
88772,0
88773,1
88774,1
88775,1
88776,1
88777,1
88778,1
88779,0
88780,0
88781,1
88782,0
88783,1
88784,1
88785,0
88786,0
88787,1
88788,1
88789,1
88790,1
88791,1
88792,1
88793,1
88794,1
88795,1
88796,1
88797,1
88798,1
88799,1
88800,1
88801,1
88802,1
88803,1
88804,0
88805,1
88806,1
88807,1
88808,1
88809,0
88810,0
88811,1
88812,1
88813,0
88814,1
88815,0
88816,1
88817,1
88818,1
88819,0
88820,1
88821,0
88822,0
88823,1
88824,1
88825,1
88826,0
88827,0
88828,1
88829,0
88830,1
88831,0
88832,1
88833,1
88834,1
88835,1
88836,0
88837,1
88838,1
88839,1
88840,1
88841,1
88842,1
88843,0
88844,1
88845,1
88846,0
88847,1
88848,1
88849,1
88850,0
88851,1
88852,0
88853,1
88854,1
88855,0
88856,1
88857,1
88858,1
88859,0
88860,0
88861,0
88862,1
88863,1
88864,0
88865,1
88866,0
88867,0
88868,1
88869,1
88870,1
88871,0
88872,0
88873,1
88874,1
88875,0
88876,1
88877,1
88878,1
88879,0
88880,1
88881,1
88882,1
88883,1
88884,0
88885,1
88886,1
88887,1
88888,1
88889,0
88890,1
88891,1
88892,1
88893,0
88894,1
88895,1
88896,1
88897,0
88898,1
88899,0
88900,0
88901,1
88902,1
88903,1
88904,1
88905,0
88906,0
88907,1
88908,1
88909,1
88910,1
88911,0
88912,0
88913,1
88914,0
88915,1
88916,0
88917,0
88918,1
88919,0
88920,1
88921,1
88922,0
88923,0
88924,1
88925,0
88926,1
88927,0
88928,0
88929,1
88930,1
88931,1
88932,1
88933,0
88934,1
88935,0
88936,1
88937,1
88938,0
88939,0
88940,0
88941,1
88942,1
88943,1
88944,1
88945,1
88946,0
88947,1
88948,1
88949,0
88950,0
88951,0
88952,0
88953,1
88954,0
88955,1
88956,1
88957,1
88958,1
88959,0
88960,0
88961,0
88962,1
88963,1
88964,1
88965,1
88966,1
88967,1
88968,1
88969,0
88970,0
88971,1
88972,0
88973,1
88974,1
88975,1
88976,1
88977,1
88978,0
88979,1
88980,1
88981,0
88982,1
88983,1
88984,1
88985,1
88986,1
88987,1
88988,1
88989,0
88990,1
88991,1
88992,1
88993,0
88994,1
88995,1
88996,1
88997,1
88998,1
88999,0
89000,0
89001,1
89002,1
89003,0
89004,0
89005,0
89006,1
89007,1
89008,0
89009,0
89010,0
89011,1
89012,1
89013,0
89014,1
89015,1
89016,1
89017,0
89018,0
89019,0
89020,1
89021,1
89022,1
89023,1
89024,1
89025,1
89026,1
89027,1
89028,1
89029,1
89030,1
89031,1
89032,1
89033,1
89034,0
89035,1
89036,1
89037,0
89038,0
89039,1
89040,0
89041,1
89042,1
89043,1
89044,1
89045,1
89046,1
89047,0
89048,1
89049,0
89050,0
89051,0
89052,0
89053,1
89054,0
89055,1
89056,1
89057,0
89058,1
89059,1
89060,0
89061,0
89062,1
89063,1
89064,1
89065,0
89066,1
89067,1
89068,1
89069,1
89070,1
89071,0
89072,0
89073,1
89074,1
89075,1
89076,1
89077,1
89078,0
89079,1
89080,1
89081,1
89082,1
89083,1
89084,1
89085,1
89086,0
89087,1
89088,1
89089,0
89090,1
89091,0
89092,1
89093,0
89094,0
89095,0
89096,0
89097,1
89098,1
89099,1
89100,1
89101,1
89102,1
89103,1
89104,0
89105,1
89106,1
89107,0
89108,0
89109,1
89110,0
89111,0
89112,0
89113,1
89114,0
89115,0
89116,1
89117,1
89118,1
89119,1
89120,0
89121,1
89122,1
89123,1
89124,1
89125,1
89126,0
89127,1
89128,1
89129,1
89130,1
89131,0
89132,1
89133,1
89134,1
89135,1
89136,1
89137,0
89138,1
89139,1
89140,1
89141,1
89142,1
89143,1
89144,1
89145,1
89146,1
89147,1
89148,0
89149,1
89150,0
89151,0
89152,1
89153,1
89154,1
89155,0
89156,1
89157,0
89158,0
89159,1
89160,0
89161,1
89162,1
89163,0
89164,0
89165,1
89166,0
89167,1
89168,1
89169,0
89170,1
89171,0
89172,1
89173,0
89174,1
89175,1
89176,1
89177,0
89178,0
89179,1
89180,0
89181,1
89182,1
89183,1
89184,1
89185,1
89186,1
89187,1
89188,1
89189,1
89190,1
89191,1
89192,0
89193,1
89194,1
89195,1
89196,1
89197,1
89198,1
89199,1
89200,1
89201,1
89202,0
89203,1
89204,0
89205,0
89206,1
89207,1
89208,1
89209,1
89210,1
89211,1
89212,1
89213,1
89214,1
89215,0
89216,1
89217,0
89218,0
89219,1
89220,1
89221,0
89222,0
89223,0
89224,1
89225,1
89226,1
89227,0
89228,0
89229,1
89230,1
89231,1
89232,1
89233,1
89234,0
89235,1
89236,0
89237,1
89238,1
89239,0
89240,1
89241,1
89242,1
89243,0
89244,0
89245,0
89246,1
89247,0
89248,0
89249,0
89250,0
89251,1
89252,1
89253,1
89254,1
89255,0
89256,1
89257,1
89258,0
89259,1
89260,0
89261,1
89262,1
89263,1
89264,0
89265,1
89266,1
89267,1
89268,0
89269,1
89270,1
89271,0
89272,1
89273,1
89274,1
89275,1
89276,1
89277,1
89278,1
89279,0
89280,1
89281,0
89282,1
89283,0
89284,0
89285,0
89286,1
89287,1
89288,1
89289,1
89290,0
89291,1
89292,1
89293,1
89294,1
89295,0
89296,0
89297,1
89298,0
89299,1
89300,1
89301,1
89302,1
89303,1
89304,1
89305,1
89306,1
89307,1
89308,1
89309,1
89310,1
89311,1
89312,1
89313,0
89314,1
89315,1
89316,1
89317,1
89318,1
89319,1
89320,1
89321,1
89322,1
89323,1
89324,1
89325,1
89326,1
89327,1
89328,0
89329,0
89330,1
89331,1
89332,0
89333,1
89334,1
89335,0
89336,1
89337,1
89338,1
89339,0
89340,1
89341,0
89342,0
89343,0
89344,1
89345,1
89346,1
89347,1
89348,0
89349,1
89350,0
89351,1
89352,0
89353,1
89354,0
89355,0
89356,1
89357,1
89358,1
89359,1
89360,0
89361,0
89362,1
89363,1
89364,0
89365,1
89366,0
89367,0
89368,1
89369,0
89370,0
89371,1
89372,0
89373,0
89374,1
89375,1
89376,0
89377,1
89378,0
89379,1
89380,0
89381,1
89382,1
89383,0
89384,0
89385,0
89386,0
89387,1
89388,1
89389,1
89390,1
89391,0
89392,1
89393,1
89394,1
89395,1
89396,1
89397,0
89398,0
89399,1
89400,0
89401,1
89402,0
89403,0
89404,0
89405,1
89406,1
89407,1
89408,1
89409,0
89410,1
89411,0
89412,1
89413,1
89414,1
89415,1
89416,1
89417,1
89418,1
89419,1
89420,1
89421,1
89422,1
89423,1
89424,1
89425,1
89426,1
89427,1
89428,1
89429,0
89430,1
89431,1
89432,1
89433,0
89434,1
89435,1
89436,1
89437,0
89438,1
89439,0
89440,1
89441,1
89442,1
89443,1
89444,0
89445,1
89446,1
89447,0
89448,0
89449,1
89450,0
89451,0
89452,0
89453,0
89454,0
89455,1
89456,0
89457,1
89458,1
89459,0
89460,1
89461,0
89462,0
89463,1
89464,1
89465,1
89466,1
89467,1
89468,1
89469,1
89470,1
89471,1
89472,1
89473,1
89474,1
89475,0
89476,0
89477,0
89478,1
89479,1
89480,1
89481,0
89482,0
89483,0
89484,0
89485,0
89486,1
89487,1
89488,0
89489,0
89490,0
89491,0
89492,0
89493,1
89494,1
89495,1
89496,1
89497,1
89498,1
89499,1
89500,1
89501,1
89502,0
89503,1
89504,1
89505,1
89506,0
89507,1
89508,1
89509,0
89510,0
89511,0
89512,0
89513,1
89514,0
89515,1
89516,0
89517,1
89518,1
89519,0
89520,0
89521,1
89522,1
89523,1
89524,0
89525,1
89526,1
89527,0
89528,1
89529,0
89530,1
89531,1
89532,0
89533,1
89534,1
89535,1
89536,1
89537,0
89538,1
89539,1
89540,1
89541,1
89542,1
89543,1
89544,0
89545,1
89546,0
89547,0
89548,0
89549,1
89550,1
89551,1
89552,1
89553,1
89554,1
89555,1
89556,1
89557,1
89558,1
89559,1
89560,1
89561,0
89562,0
89563,1
89564,1
89565,0
89566,1
89567,1
89568,1
89569,1
89570,0
89571,1
89572,0
89573,0
89574,1
89575,1
89576,1
89577,0
89578,1
89579,1
89580,1
89581,1
89582,0
89583,1
89584,0
89585,0
89586,1
89587,1
89588,1
89589,1
89590,0
89591,1
89592,1
89593,1
89594,1
89595,0
89596,0
89597,1
89598,0
89599,1
89600,1
89601,0
89602,0
89603,0
89604,0
89605,1
89606,1
89607,0
89608,1
89609,0
89610,1
89611,1
89612,0
89613,1
89614,0
89615,1
89616,1
89617,1
89618,1
89619,1
89620,1
89621,0
89622,1
89623,0
89624,1
89625,1
89626,1
89627,1
89628,1
89629,1
89630,1
89631,0
89632,0
89633,1
89634,0
89635,1
89636,1
89637,1
89638,1
89639,1
89640,0
89641,1
89642,1
89643,1
89644,0
89645,0
89646,1
89647,1
89648,1
89649,1
89650,1
89651,1
89652,0
89653,1
89654,0
89655,1
89656,1
89657,1
89658,1
89659,1
89660,1
89661,1
89662,1
89663,1
89664,0
89665,1
89666,0
89667,1
89668,0
89669,1
89670,1
89671,1
89672,1
89673,0
89674,1
89675,1
89676,1
89677,1
89678,1
89679,0
89680,1
89681,1
89682,1
89683,0
89684,0
89685,1
89686,1
89687,1
89688,0
89689,0
89690,0
89691,1
89692,0
89693,0
89694,0
89695,1
89696,0
89697,0
89698,0
89699,1
89700,1
89701,0
89702,1
89703,1
89704,1
89705,1
89706,0
89707,1
89708,1
89709,0
89710,0
89711,1
89712,1
89713,0
89714,1
89715,0
89716,1
89717,1
89718,0
89719,1
89720,1
89721,1
89722,1
89723,1
89724,0
89725,1
89726,0
89727,0
89728,1
89729,0
89730,0
89731,1
89732,1
89733,1
89734,1
89735,1
89736,1
89737,0
89738,1
89739,1
89740,0
89741,1
89742,1
89743,1
89744,0
89745,1
89746,1
89747,1
89748,0
89749,1
89750,1
89751,1
89752,1
89753,1
89754,1
89755,1
89756,1
89757,1
89758,1
89759,1
89760,1
89761,0
89762,1
89763,1
89764,1
89765,1
89766,0
89767,0
89768,1
89769,1
89770,1
89771,1
89772,1
89773,1
89774,1
89775,1
89776,0
89777,1
89778,1
89779,0
89780,1
89781,1
89782,0
89783,0
89784,1
89785,1
89786,1
89787,1
89788,1
89789,0
89790,0
89791,1
89792,1
89793,1
89794,1
89795,1
89796,0
89797,1
89798,1
89799,1
89800,0
89801,1
89802,1
89803,1
89804,0
89805,1
89806,0
89807,1
89808,1
89809,1
89810,1
89811,1
89812,1
89813,0
89814,1
89815,1
89816,1
89817,0
89818,1
89819,1
89820,0
89821,0
89822,1
89823,1
89824,0
89825,1
89826,1
89827,1
89828,1
89829,1
89830,0
89831,1
89832,1
89833,0
89834,1
89835,0
89836,0
89837,0
89838,0
89839,1
89840,1
89841,1
89842,0
89843,1
89844,1
89845,0
89846,1
89847,1
89848,0
89849,0
89850,0
89851,1
89852,1
89853,0
89854,1
89855,1
89856,1
89857,1
89858,1
89859,1
89860,1
89861,1
89862,1
89863,1
89864,0
89865,1
89866,0
89867,1
89868,1
89869,1
89870,1
89871,1
89872,1
89873,1
89874,1
89875,0
89876,1
89877,1
89878,1
89879,0
89880,0
89881,1
89882,0
89883,0
89884,1
89885,1
89886,1
89887,0
89888,1
89889,0
89890,1
89891,1
89892,1
89893,1
89894,1
89895,1
89896,1
89897,0
89898,1
89899,1
89900,1
89901,0
89902,1
89903,1
89904,1
89905,1
89906,0
89907,1
89908,0
89909,0
89910,1
89911,1
89912,1
89913,1
89914,1
89915,0
89916,1
89917,0
89918,1
89919,0
89920,1
89921,1
89922,1
89923,1
89924,0
89925,1
89926,1
89927,1
89928,1
89929,1
89930,1
89931,1
89932,0
89933,1
89934,1
89935,0
89936,1
89937,0
89938,1
89939,1
89940,0
89941,1
89942,0
89943,0
89944,1
89945,0
89946,1
89947,0
89948,0
89949,1
89950,0
89951,0
89952,1
89953,1
89954,1
89955,1
89956,1
89957,1
89958,1
89959,1
89960,1
89961,0
89962,1
89963,1
89964,1
89965,1
89966,0
89967,1
89968,0
89969,0
89970,1
89971,0
89972,0
89973,1
89974,0
89975,1
89976,1
89977,0
89978,0
89979,1
89980,0
89981,1
89982,0
89983,0
89984,1
89985,1
89986,0
89987,0
89988,1
89989,1
89990,1
89991,1
89992,1
89993,1
89994,0
89995,0
89996,1
89997,0
89998,1
89999,0
90000,1
90001,1
90002,1
90003,1
90004,0
90005,1
90006,1
90007,1
90008,1
90009,1
90010,1
90011,1
90012,1
90013,1
90014,0
90015,1
90016,0
90017,1
90018,1
90019,0
90020,1
90021,1
90022,0
90023,0
90024,1
90025,1
90026,1
90027,1
90028,0
90029,1
90030,1
90031,0
90032,0
90033,0
90034,0
90035,1
90036,1
90037,1
90038,1
90039,0
90040,1
90041,1
90042,1
90043,0
90044,1
90045,1
90046,1
90047,1
90048,1
90049,1
90050,0
90051,0
90052,1
90053,1
90054,0
90055,1
90056,1
90057,0
90058,1
90059,0
90060,1
90061,1
90062,1
90063,1
90064,1
90065,1
90066,1
90067,0
90068,1
90069,1
90070,0
90071,0
90072,1
90073,1
90074,1
90075,1
90076,0
90077,1
90078,0
90079,0
90080,1
90081,0
90082,1
90083,0
90084,1
90085,1
90086,1
90087,1
90088,0
90089,1
90090,0
90091,1
90092,1
90093,1
90094,1
90095,0
90096,1
90097,1
90098,1
90099,1
90100,1
90101,1
90102,0
90103,1
90104,0
90105,0
90106,1
90107,1
90108,0
90109,1
90110,1
90111,0
90112,0
90113,1
90114,0
90115,1
90116,0
90117,1
90118,0
90119,0
90120,1
90121,1
90122,0
90123,1
90124,1
90125,1
90126,1
90127,1
90128,1
90129,1
90130,1
90131,0
90132,0
90133,0
90134,1
90135,0
90136,1
90137,0
90138,1
90139,1
90140,0
90141,1
90142,1
90143,1
90144,1
90145,0
90146,1
90147,1
90148,1
90149,1
90150,0
90151,0
90152,0
90153,1
90154,1
90155,0
90156,1
90157,0
90158,1
90159,1
90160,0
90161,1
90162,1
90163,0
90164,0
90165,1
90166,0
90167,1
90168,1
90169,1
90170,1
90171,1
90172,0
90173,0
90174,1
90175,1
90176,1
90177,0
90178,1
90179,1
90180,1
90181,1
90182,1
90183,1
90184,0
90185,0
90186,0
90187,1
90188,1
90189,1
90190,1
90191,1
90192,1
90193,0
90194,1
90195,0
90196,1
90197,1
90198,1
90199,1
90200,1
90201,0
90202,1
90203,1
90204,1
90205,1
90206,1
90207,1
90208,0
90209,0
90210,1
90211,0
90212,1
90213,1
90214,1
90215,1
90216,1
90217,0
90218,1
90219,1
90220,1
90221,1
90222,1
90223,0
90224,0
90225,1
90226,1
90227,1
90228,1
90229,1
90230,1
90231,0
90232,1
90233,1
90234,1
90235,1
90236,1
90237,1
90238,1
90239,1
90240,1
90241,0
90242,0
90243,1
90244,1
90245,1
90246,1
90247,1
90248,1
90249,1
90250,1
90251,1
90252,0
90253,1
90254,0
90255,0
90256,0
90257,0
90258,1
90259,0
90260,0
90261,1
90262,1
90263,1
90264,1
90265,1
90266,1
90267,1
90268,0
90269,0
90270,1
90271,1
90272,1
90273,1
90274,0
90275,1
90276,0
90277,1
90278,1
90279,0
90280,1
90281,1
90282,1
90283,0
90284,0
90285,0
90286,1
90287,1
90288,1
90289,1
90290,1
90291,1
90292,0
90293,1
90294,1
90295,1
90296,1
90297,0
90298,1
90299,0
90300,1
90301,0
90302,1
90303,1
90304,0
90305,0
90306,1
90307,0
90308,1
90309,1
90310,1
90311,1
90312,1
90313,0
90314,1
90315,1
90316,1
90317,0
90318,1
90319,1
90320,1
90321,1
90322,1
90323,1
90324,1
90325,1
90326,1
90327,1
90328,0
90329,0
90330,0
90331,1
90332,1
90333,0
90334,0
90335,1
90336,0
90337,1
90338,1
90339,0
90340,0
90341,1
90342,0
90343,1
90344,0
90345,1
90346,0
90347,1
90348,0
90349,1
90350,1
90351,0
90352,1
90353,1
90354,1
90355,0
90356,1
90357,1
90358,0
90359,1
90360,1
90361,1
90362,0
90363,0
90364,1
90365,1
90366,0
90367,1
90368,1
90369,1
90370,1
90371,0
90372,0
90373,1
90374,1
90375,0
90376,1
90377,0
90378,1
90379,1
90380,1
90381,1
90382,0
90383,0
90384,1
90385,1
90386,1
90387,1
90388,1
90389,1
90390,1
90391,1
90392,1
90393,1
90394,0
90395,0
90396,1
90397,0
90398,0
90399,1
90400,1
90401,1
90402,1
90403,1
90404,0
90405,0
90406,1
90407,1
90408,1
90409,1
90410,0
90411,0
90412,1
90413,1
90414,1
90415,1
90416,0
90417,1
90418,1
90419,1
90420,1
90421,1
90422,1
90423,1
90424,1
90425,1
90426,1
90427,1
90428,1
90429,1
90430,1
90431,1
90432,1
90433,0
90434,1
90435,1
90436,0
90437,1
90438,0
90439,0
90440,0
90441,1
90442,0
90443,0
90444,1
90445,1
90446,1
90447,1
90448,1
90449,0
90450,1
90451,1
90452,0
90453,1
90454,1
90455,0
90456,1
90457,0
90458,0
90459,1
90460,1
90461,1
90462,1
90463,1
90464,1
90465,0
90466,1
90467,1
90468,0
90469,1
90470,0
90471,1
90472,0
90473,1
90474,0
90475,0
90476,1
90477,0
90478,1
90479,1
90480,1
90481,1
90482,0
90483,1
90484,1
90485,1
90486,1
90487,1
90488,0
90489,1
90490,0
90491,0
90492,0
90493,1
90494,1
90495,1
90496,1
90497,1
90498,1
90499,1
90500,0
90501,0
90502,0
90503,1
90504,0
90505,1
90506,1
90507,1
90508,1
90509,0
90510,0
90511,1
90512,0
90513,1
90514,1
90515,1
90516,0
90517,0
90518,1
90519,1
90520,0
90521,0
90522,1
90523,1
90524,1
90525,1
90526,1
90527,1
90528,1
90529,1
90530,1
90531,1
90532,1
90533,1
90534,0
90535,1
90536,1
90537,1
90538,1
90539,1
90540,1
90541,0
90542,1
90543,0
90544,1
90545,1
90546,0
90547,1
90548,1
90549,0
90550,1
90551,1
90552,0
90553,1
90554,1
90555,1
90556,1
90557,1
90558,0
90559,1
90560,1
90561,1
90562,1
90563,1
90564,0
90565,1
90566,1
90567,1
90568,0
90569,1
90570,1
90571,1
90572,0
90573,1
90574,1
90575,1
90576,1
90577,1
90578,1
90579,1
90580,1
90581,1
90582,1
90583,0
90584,1
90585,1
90586,0
90587,1
90588,1
90589,0
90590,1
90591,0
90592,0
90593,1
90594,1
90595,1
90596,1
90597,0
90598,1
90599,1
90600,1
90601,0
90602,1
90603,1
90604,1
90605,1
90606,0
90607,1
90608,1
90609,1
90610,1
90611,1
90612,1
90613,1
90614,0
90615,1
90616,1
90617,1
90618,0
90619,0
90620,0
90621,1
90622,0
90623,0
90624,1
90625,0
90626,1
90627,1
90628,1
90629,1
90630,1
90631,1
90632,0
90633,0
90634,0
90635,1
90636,1
90637,1
90638,0
90639,1
90640,0
90641,1
90642,0
90643,1
90644,1
90645,1
90646,1
90647,1
90648,1
90649,1
90650,0
90651,1
90652,1
90653,0
90654,0
90655,1
90656,1
90657,1
90658,0
90659,0
90660,1
90661,1
90662,0
90663,1
90664,1
90665,1
90666,1
90667,0
90668,0
90669,1
90670,1
90671,0
90672,0
90673,1
90674,1
90675,0
90676,1
90677,1
90678,1
90679,1
90680,0
90681,1
90682,1
90683,1
90684,0
90685,0
90686,0
90687,0
90688,0
90689,0
90690,0
90691,0
90692,1
90693,1
90694,0
90695,1
90696,1
90697,0
90698,0
90699,0
90700,0
90701,0
90702,1
90703,1
90704,0
90705,1
90706,0
90707,1
90708,1
90709,1
90710,1
90711,1
90712,0
90713,1
90714,1
90715,1
90716,0
90717,0
90718,1
90719,1
90720,1
90721,0
90722,0
90723,1
90724,1
90725,0
90726,0
90727,1
90728,1
90729,1
90730,1
90731,1
90732,0
90733,0
90734,1
90735,1
90736,1
90737,1
90738,1
90739,1
90740,1
90741,1
90742,1
90743,0
90744,0
90745,1
90746,0
90747,1
90748,1
90749,1
90750,1
90751,1
90752,1
90753,1
90754,1
90755,1
90756,1
90757,0
90758,1
90759,0
90760,0
90761,1
90762,1
90763,0
90764,1
90765,1
90766,1
90767,0
90768,1
90769,1
90770,1
90771,1
90772,1
90773,1
90774,1
90775,0
90776,1
90777,1
90778,1
90779,0
90780,0
90781,1
90782,1
90783,1
90784,1
90785,0
90786,1
90787,1
90788,1
90789,0
90790,1
90791,1
90792,0
90793,1
90794,1
90795,1
90796,0
90797,1
90798,1
90799,0
90800,1
90801,0
90802,1
90803,1
90804,0
90805,1
90806,1
90807,1
90808,0
90809,1
90810,0
90811,1
90812,1
90813,1
90814,0
90815,1
90816,0
90817,1
90818,1
90819,1
90820,1
90821,0
90822,0
90823,1
90824,1
90825,0
90826,1
90827,1
90828,1
90829,1
90830,0
90831,0
90832,1
90833,1
90834,0
90835,0
90836,0
90837,0
90838,1
90839,0
90840,1
90841,0
90842,1
90843,1
90844,1
90845,0
90846,1
90847,1
90848,1
90849,1
90850,1
90851,1
90852,1
90853,0
90854,0
90855,0
90856,0
90857,0
90858,1
90859,1
90860,1
90861,1
90862,0
90863,1
90864,1
90865,0
90866,1
90867,1
90868,1
90869,1
90870,1
90871,1
90872,0
90873,0
90874,1
90875,1
90876,1
90877,1
90878,0
90879,1
90880,1
90881,1
90882,1
90883,0
90884,1
90885,1
90886,0
90887,1
90888,1
90889,0
90890,1
90891,1
90892,1
90893,0
90894,0
90895,1
90896,1
90897,1
90898,1
90899,0
90900,1
90901,1
90902,1
90903,1
90904,1
90905,0
90906,0
90907,1
90908,0
90909,0
90910,1
90911,0
90912,1
90913,0
90914,1
90915,0
90916,0
90917,1
90918,1
90919,0
90920,0
90921,1
90922,1
90923,0
90924,1
90925,1
90926,1
90927,1
90928,0
90929,1
90930,0
90931,0
90932,0
90933,1
90934,0
90935,1
90936,1
90937,1
90938,1
90939,0
90940,1
90941,0
90942,1
90943,1
90944,1
90945,1
90946,1
90947,0
90948,1
90949,1
90950,1
90951,0
90952,1
90953,1
90954,1
90955,0
90956,1
90957,1
90958,1
90959,1
90960,1
90961,1
90962,0
90963,1
90964,1
90965,1
90966,1
90967,0
90968,0
90969,1
90970,1
90971,1
90972,0
90973,0
90974,0
90975,1
90976,1
90977,1
90978,1
90979,1
90980,1
90981,1
90982,1
90983,1
90984,1
90985,1
90986,1
90987,1
90988,0
90989,1
90990,0
90991,0
90992,0
90993,1
90994,1
90995,1
90996,1
90997,0
90998,1
90999,0
91000,1
91001,1
91002,1
91003,1
91004,0
91005,1
91006,1
91007,0
91008,1
91009,1
91010,0
91011,0
91012,1
91013,1
91014,1
91015,1
91016,1
91017,1
91018,1
91019,1
91020,1
91021,1
91022,1
91023,0
91024,0
91025,0
91026,1
91027,0
91028,0
91029,1
91030,1
91031,0
91032,1
91033,1
91034,1
91035,1
91036,1
91037,0
91038,1
91039,1
91040,1
91041,1
91042,1
91043,1
91044,1
91045,0
91046,1
91047,1
91048,1
91049,1
91050,1
91051,1
91052,1
91053,1
91054,0
91055,0
91056,1
91057,1
91058,1
91059,1
91060,1
91061,0
91062,1
91063,1
91064,1
91065,1
91066,1
91067,1
91068,1
91069,0
91070,1
91071,0
91072,1
91073,0
91074,0
91075,1
91076,0
91077,0
91078,1
91079,1
91080,1
91081,1
91082,0
91083,1
91084,1
91085,1
91086,1
91087,1
91088,1
91089,0
91090,1
91091,0
91092,1
91093,1
91094,1
91095,1
91096,0
91097,0
91098,0
91099,0
91100,0
91101,1
91102,1
91103,1
91104,1
91105,1
91106,1
91107,1
91108,1
91109,1
91110,1
91111,1
91112,1
91113,1
91114,1
91115,1
91116,0
91117,1
91118,0
91119,1
91120,1
91121,1
91122,1
91123,1
91124,1
91125,1
91126,1
91127,0
91128,1
91129,1
91130,1
91131,1
91132,0
91133,0
91134,1
91135,1
91136,1
91137,1
91138,1
91139,1
91140,1
91141,0
91142,1
91143,0
91144,0
91145,1
91146,1
91147,0
91148,0
91149,1
91150,1
91151,0
91152,1
91153,0
91154,1
91155,1
91156,0
91157,1
91158,1
91159,1
91160,0
91161,0
91162,0
91163,1
91164,0
91165,1
91166,0
91167,1
91168,0
91169,1
91170,1
91171,0
91172,0
91173,1
91174,0
91175,1
91176,1
91177,1
91178,0
91179,0
91180,1
91181,0
91182,1
91183,0
91184,1
91185,1
91186,1
91187,1
91188,1
91189,1
91190,1
91191,0
91192,1
91193,0
91194,1
91195,1
91196,1
91197,1
91198,0
91199,1
91200,1
91201,0
91202,1
91203,1
91204,0
91205,0
91206,0
91207,0
91208,1
91209,0
91210,1
91211,1
91212,0
91213,1
91214,1
91215,1
91216,0
91217,1
91218,0
91219,1
91220,1
91221,1
91222,0
91223,1
91224,1
91225,1
91226,0
91227,1
91228,1
91229,1
91230,1
91231,1
91232,1
91233,0
91234,0
91235,0
91236,1
91237,1
91238,0
91239,1
91240,1
91241,1
91242,0
91243,1
91244,1
91245,0
91246,1
91247,1
91248,0
91249,1
91250,0
91251,0
91252,1
91253,1
91254,1
91255,1
91256,1
91257,0
91258,0
91259,0
91260,1
91261,1
91262,1
91263,1
91264,0
91265,1
91266,1
91267,1
91268,1
91269,1
91270,1
91271,1
91272,0
91273,1
91274,1
91275,1
91276,0
91277,0
91278,1
91279,1
91280,1
91281,1
91282,0
91283,1
91284,1
91285,0
91286,1
91287,1
91288,1
91289,1
91290,1
91291,1
91292,1
91293,1
91294,1
91295,0
91296,0
91297,1
91298,1
91299,0
91300,1
91301,1
91302,1
91303,1
91304,1
91305,1
91306,0
91307,0
91308,1
91309,1
91310,1
91311,1
91312,1
91313,0
91314,1
91315,0
91316,0
91317,1
91318,0
91319,1
91320,1
91321,1
91322,1
91323,1
91324,0
